Name,RA,Dec,Con,OT,Diam,Other
AM 0329-431,52.778510,-43.159040,ERI,PG,0.100,compact
AM 0329-524,52.751220,-52.530750,HOR,PG,15.700,rich cluster
AM 0329-324,52.923720,-32.567810,FOR,PG,0.200,compact
AM 0329-313,52.976090,-31.336340,FOR,PG,1.100,isolated irr.
AM 0329-715,52.442520,-71.753620,HYI,PG,0.500,ring
AM 0329-605,52.732320,-60.710870,RET,PG,1.300,e w. diametric comp'ns.
AM 0330-324,53.193550,-32.658860,FOR,PG,0.500,galaxy w. thin curved tail(ring?)
AM 0330-391,53.184110,-39.153890,FOR,PG,0.300,compact
AM 0331-551,53.074700,-55.155390,HOR,PG,6.000,close triple + 2
AM 0331-260,53.311460,-25.872590,FOR,PG,6.700,planetary nebula (pks 0331-260)
AM 0331-653,53.050100,-65.350610,RET,PG,1.100,close pair
AM 0331-323,53.415300,-32.416390,FOR,PG,0.400,dwarf
AM 0331-360,53.420650,-35.863110,FOR,PG,2.200,pair of dwarfs in group of 3
AM 0331-425,53.392870,-42.671410,ERI,PG,1.300,disturbed hi.s.br. gal. + comp'n.
AM 0331-432,53.405360,-43.239800,ERI,PG,0.800,spiral w. i/a comp'n.
AM 0332-251,53.535450,-25.148460,FOR,PG,0.400,i/a triple
AM 0332-490,53.392030,-48.963170,HOR,PG,1.300,i/a dbl.
AM 0332-642,53.206390,-64.244510,RET,PG,11.200,rich cluster
AM 0332-391,53.509230,-39.016820,FOR,PG,4.500,group of 5 + app. comp'ns.
AM 0332-305,53.569920,-30.731970,FOR,PG,2.200,ring w. off-set nucleus (trans.)
AM 0332-421,53.500410,-42.161830,ERI,PG,2.100,close pair of spirals
AM 0332-720,53.067020,-71.834390,HYI,PG,13.400,conspicuous cluster
AM 0332-634,53.304090,-63.506530,RET,PG,5.400,galaxy w. 4 diametric comp'ns.
AM 0332-443,53.562190,-44.488770,HOR,PG,9.900,chain of 6 (2 i/a)
AM 0332-360,53.674280,-35.862430,FOR,PG,4.900,dwarf
AM 0332-250,53.752830,-24.935970,FOR,PG,4.500,spiral w. app. comp'ns.
AM 0332-324,53.738510,-32.634320,FOR,PG,5.400,triple (#1: irr.)
AM 0333-611,53.554880,-61.100760,RET,PG,0.700,dwarf (possible resolution)
AM 0333-324,53.834340,-32.601360,FOR,PG,5.400,triple (#2: s0)
AM 0333-352,53.819420,-35.226320,FOR,PG,6.700,close triple
AM 0333-513,53.741990,-51.449580,HOR,PG,0.900,dwarf (resolution into knots)
AM 0333-323,53.889150,-32.466570,FOR,PG,5.400,triple (#3: e )
AM 0333-360,53.947950,-35.990170,ERI,PG,4.900,dwarf
AM 0334-483,53.907560,-48.438510,HOR,PG,0.900,i/a dbl.
AM 0334-254,54.103040,-25.662350,FOR,PG,0.600,i/a dbl.
AM 0334-452,53.984660,-45.190430,HOR,PG,8.300,disturbed e at centre of 5
AM 0334-475,53.992950,-47.702170,HOR,PG,0.700,i/a dbl.
AM 0334-350,54.120270,-34.977500,FOR,PG,4.400,s0 w. i/a dbl. comp'n. (vv 150)
AM 0334-281,54.220040,-28.087830,FOR,PG,7.200,rich cluster of faint galaxies
AM 0334-395,54.152590,-39.794350,ERI,PG,1.300,pair of e's + comp'ns. (#1)
AM 0334-440,54.127180,-43.955970,HOR,PG,2.000,edge-on w. i/a comp'n.
AM 0334-460,54.148810,-45.961090,HOR,PG,0.400,ring/spiral
AM 0335-252,54.287990,-25.274740,FOR,PG,2.800,i/a triple (m51-type ?)
AM 0335-244,54.370750,-24.503390,FOR,PG,3.100,v. disturbed spiral + i/a triple
AM 0335-395,54.289610,-39.818220,ERI,PG,0.600,close pair of e's
AM 0335-434,54.325290,-43.583410,ERI,PG,1.200,irr . + jets + lo.s.br. comp'n.
AM 0336-512,54.379260,-51.247090,HOR,PG,0.800,close pair (#1)
AM 0336-323,54.521580,-32.422390,FOR,PG,0.700,peculiar spiral + e + edge-on
AM 0336-693,54.079640,-69.406530,HYI,PG,0.300,galaxy w. i/a comp'n + material
AM 0336-232,54.592710,-23.324260,ERI,PG,0.100,dwarf
AM 0336-231,54.619060,-23.027690,ERI,PG,3.600,disturbed e + 5 dwarfs + jet
AM 0336-353,54.624800,-35.449500,FOR,PG,4.500,fornax cluster centre
AM 0336-320,54.657550,-31.901260,FOR,PG,1.300,close triple
AM 0336-263,54.715560,-26.338100,FOR,PG,5.400,spiral + comp'ns w. diametric
AM 0336-304,54.730790,-30.668200,FOR,PG,1.000,close pair (e + spiral)
AM 0337-334,54.798160,-33.531830,FOR,PG,1.300,irr. w. tail
AM 0337-353,54.808270,-35.365220,FOR,PG,0.700,dwarf elliptical
AM 0337-312,54.847910,-31.318670,FOR,PG,4.500,isolated warped plane (abs'n.)
AM 0337-355,54.835200,-35.728670,ERI,PG,0.700,dwarf (v.small nucleus)
AM 0337-390,54.831390,-38.982020,ERI,PG,2.200,peculiar spiral in group of 4
AM 0337-240,54.919020,-23.843880,ERI,PG,0.400,dwarf
AM 0337-315,54.886910,-31.793830,FOR,PG,0.700,dwarf (resolution?)
AM 0337-711,54.448030,-71.061430,HYI,PG,0.200,i/a dbl. (contact)
AM 0337-303,54.985440,-30.499210,FOR,PG,0.200,dwarf
AM 0338-551,54.834980,-55.083970,RET,PG,0.800,i/a spiral in cluster
AM 0338-375,55.022050,-37.786100,ERI,PG,0.700,i/a spirals + peculiar comp'ns.
AM 0338-354,55.039540,-35.631140,ERI,PG,2.700,disturbed irr.
AM 0338-270,55.120730,-26.859710,FOR,PG,4.900,galaxy w. i/a dbl. comp'n.
AM 0338-285,55.115680,-28.673040,FOR,PG,9.000,dbl. cd at centre of cluster
AM 0338-315,55.107960,-31.684710,FOR,PG,0.600,dwarf
AM 0338-320,55.119450,-31.864750,FOR,PG,0.300,i/a dbl.
AM 0338-265,55.171020,-26.786580,FOR,PG,1.600,galaxy w. i/a comp'n.
AM 0338-224,55.237160,-22.565140,ERI,PG,1.800,disturbed w. diametric comp'ns.
AM 0338-374,55.169290,-37.515010,ERI,PG,0.500,large compact
AM 0338-453,55.138350,-45.358330,HOR,PG,1.600,irr. dwarf (br. knots at centre)
AM 0339-263,55.276460,-26.502000,FOR,PG,0.600,dwarf (comp'n to ngc 1398)
AM 0339-652,54.893710,-65.309540,RET,PG,0.200,i/a dbl. (long-armed spiral)
AM 0339-484,55.147780,-48.620090,HOR,PG,0.200,compact
AM 0339-235,55.310240,-23.837110,ERI,PG,3.300,galaxy w. app. comp'ns (dwarf)
AM 0339-335,55.266690,-33.780360,FOR,PG,9.000,galaxy w. 2 comp'ns. off mi.ax.
AM 0339-571,55.071620,-57.023300,RET,PG,0.500,i/a dbl. w. tail (group of 8)
AM 0339-270,55.324520,-26.877190,FOR,PG,0.900,tight group of 4
AM 0339-290,55.410090,-28.860880,FOR,PG,0.400,small i/a triple
AM 0339-300,55.404870,-29.854200,FOR,PG,0.400,m51-type
AM 0339-483,55.278990,-48.350600,HOR,PG,0.400,close triple (aligned)
AM 0339-381,55.407270,-38.010970,ERI,PG,1.300,i/a dbl.
AM 0339-625,55.161910,-62.782170,RET,PG,0.300,dbl. ring w. comp'ns.
AM 0339-541,55.300090,-54.010800,RET,PG,0.400,galaxy w. jets
AM 0340-280,55.531700,-27.868030,FOR,PG,1.600,disturbed "bright-rimmed" spiral
AM 0340-244,55.555980,-24.658090,FOR,PG,0.500,small one-armed spiral
AM 0340-225,55.577530,-22.758160,ERI,PG,0.700,lo.s.br. spiral + app. comp'n.
AM 0340-381,55.494450,-38.031320,ERI,PG,4.900,i/a dbl. + i/a triple
AM 0340-420,55.522020,-41.914810,ERI,PG,2.200,sp. w. condens.? + compact comp'n
AM 0340-472,55.517400,-47.228210,HOR,PG,6.700,face-on sb + very compact comp'n.
AM 0340-221,55.705430,-22.108670,ERI,PG,1.800,galaxy w. peculiar isophotes
AM 0341-432,55.678030,-43.298790,ERI,PG,0.700,disturbed knotty single galaxy
AM 0341-534,55.736080,-53.637540,RET,PG,17.900,2 cd in envelope (rich cluster)
AM 0341-360,55.903130,-35.854600,ERI,PG,3.600,ring-spiral
AM 0341-250,55.991640,-24.923180,FOR,PG,0.400,dwarf
AM 0341-283,56.011600,-28.396620,FOR,PG,0.400,i/a dbl.
AM 0341-473,55.884810,-47.493020,HOR,PG,0.300,small galaxy w. plumes and jets
AM 0342-444,56.128850,-44.645620,HOR,PG,9.000,edge-on w. 5 app. comp'ns.
AM 0343-541,56.071450,-54.072230,RET,PG,0.400,i/a dbl.
AM 0343-362,56.249560,-36.321000,ERI,PG,0.900,nucleated dwarf
AM 0343-435,56.215150,-43.709290,HOR,PG,1.800,small i/a quartet
AM 0343-383,56.261340,-38.382740,ERI,PG,0.600,sp. w. pec. arm (broken ring?)
AM 0343-471,56.321060,-47.014770,HOR,PG,0.300,small i/a dbl.
AM 0343-495,56.312650,-49.743120,HOR,PG,0.300,compact
AM 0344-363,56.478000,-36.365250,ERI,PG,2.000,galaxy w. i/a comp'n.
AM 0344-335,56.576910,-33.760620,FOR,PG,1.000,edge-on dwarf
AM 0344-365,56.559080,-36.697250,ERI,PG,1.300,sb(r) + i/a dbl. comp'n.
AM 0344-571,56.440670,-57.035470,RET,PG,9.000,rich cluster 12 galaxies
AM 0344-343,56.648080,-34.385920,FOR,PG,4.500,group of 7
AM 0344-370,56.644970,-36.924270,ERI,PG,4.500,sub-group of 4 in group of 5
AM 0344-300,56.702370,-29.941090,FOR,PG,1.100,m51-type (2 arms to comp'n)
AM 0345-854,53.873280,-85.610460,OCT,PG,1.800,group of 4 (incl. compact dbl.)
AM 0345-335,56.768500,-33.716400,FOR,PG,2.200,transition ring/sc
AM 0345-363,56.751980,-36.441360,ERI,PG,0.300,dwarf
AM 0345-325,56.794740,-32.778160,FOR,PG,0.500,dwarf (defect?)
AM 0345-362,56.777650,-36.326470,ERI,PG,0.800,dwarf
AM 0345-441,56.723690,-44.048020,HOR,PG,1.100,close pair
AM 0345-480,56.736040,-48.003130,HOR,PG,0.200,compact
AM 0345-450,56.829060,-44.905130,HOR,PG,2.200,i/a dbl. in chain of 4
AM 0346-704,56.490940,-70.597940,HYI,PG,0.300,i/a dbl.
AM 0346-441,56.935570,-44.057210,HOR,PG,2.000,close triple
AM 0346-365,57.037030,-36.739190,ERI,PG,0.700,disturbed spiral
AM 0346-634,56.744220,-63.656920,RET,PG,0.500,galaxy w. i/a comp'n.
AM 0346-420,57.018770,-41.860850,ERI,PG,0.300,close pair
AM 0346-801,55.935290,-80.105390,MEN,PG,2.900,disturbed galaxy w. app. comp'n.
AM 0346-570,56.931410,-56.955790,RET,PG,0.500,small dbl. ring w. i/a comp'n.
AM 0346-393,57.123310,-39.426240,ERI,PG,1.300,dwarf
AM 0346-454,57.089740,-45.547860,HOR,PG,7.200,medium bright cluster (15 gal.)
AM 0346-222,57.253110,-22.239930,ERI,PG,1.000,disturbed single (possible jet?)
AM 0347-483,57.176760,-48.416600,HOR,PG,0.900,dwarf (resolution:)
AM 0347-682,56.879760,-68.222700,HYI,PG,1.300,peculiar galaxy w. tail
AM 0347-370,57.301430,-37.011940,ERI,PG,0.400,dwarf or faint star cluster
AM 0347-472,57.274880,-47.215310,HOR,PG,0.100,small i/a dbl.
AM 0347-442,57.324920,-44.223800,HOR,PG,0.900,dwarf
AM 0347-553,57.217130,-55.431920,RET,PG,0.400,spiral + app. comp'n.
AM 0347-754,56.718230,-75.551030,MEN,PG,0.400,galaxy w. loop (one-armed spiral)
AM 0347-533,57.320490,-53.405620,RET,PG,0.300,i/a e's
AM 0348-680,57.107150,-67.950280,HYI,PG,0.700,close pair
AM 0348-502,57.590590,-50.300000,HOR,PG,0.400,sp. w. i/a comp'n. (group of 3)
AM 0349-383,57.915730,-38.452810,ERI,PG,1.800,dwarf (resolution)
AM 0349-714,57.422190,-71.631840,HYI,PG,5.400,dwarf spiral
AM 0350-374,57.958770,-37.606310,ERI,PG,0.900,galaxy w. 4 jets
AM 0350-455,57.964890,-45.746450,HOR,PG,0.700,close pair
AM 0350-425,58.009800,-42.741590,ERI,PG,6.500,chain of 4
AM 0350-321,58.096330,-32.123480,ERI,PG,0.300,compact
AM 0350-444,58.037260,-44.535060,HOR,PG,1.100,hi.s.br. elongated galaxy
AM 0351-600,57.994590,-59.928570,RET,PG,0.900,spiral w. peculiar arm
AM 0351-452,58.210490,-45.202450,HOR,PG,2.000,close triple
AM 0351-422,58.241970,-42.274210,ERI,PG,1.300,close pair
AM 0351-290,58.430120,-28.959820,ERI,PG,0.800,integral spiral + contact comp'n?
AM 0352-370,58.574210,-36.972170,ERI,PG,2.200,single irr. (galaxy w. comp'n.?)
AM 0352-360,58.622230,-35.967360,ERI,PG,1.800,e (faint ring) + irr. (material)
AM 0352-445,58.621470,-44.755810,HOR,PG,1.100,irr.+ condens.+fnt.objects at end
AM 0353-661,58.389250,-66.020460,RET,PG,17.500,wide group of 3 (e + 2 spirals)
AM 0353-431,58.705830,-43.041140,ERI,PG,0.500,small e w. faint  wide jet
AM 0353-535,58.627860,-53.807690,RET,PG,1.300,small i/a quartet
AM 0353-452,58.745630,-45.319670,HOR,PG,0.300,i/a dbl.
AM 0353-704,58.312750,-70.545430,HYI,PG,1.100,i/a comp'n. conn. by  fnt. filam.
AM 0353-494,58.760530,-49.614810,HOR,PG,1.800,distant globular
AM 0353-355,58.955970,-35.807080,ERI,PG,0.400,dwarf (near nebulosity)
AM 0354-423,58.943820,-42.365450,ERI,PG,7.600,irr. w. loops + i/a dbl. comp'n.
AM 0354-462,58.970820,-46.202290,HOR,PG,0.300,small galaxy w. jet
AM 0354-721,58.500510,-72.131340,HYI,PG,0.200,spiral w. i/a comp'n. + tail
AM 0354-621,58.821450,-62.183750,RET,PG,0.300,compact
AM 0354-442,59.061470,-44.317640,HOR,PG,2.700,group of 7
AM 0355-290,59.291870,-28.876730,ERI,PG,5.400,edge-on + app. comp'ns.
AM 0355-442,59.273950,-44.256850,HOR,PG,1.000,close pair
AM 0355-270,59.443270,-27.022340,ERI,PG,0.900,line of 3
AM 0355-593,59.169080,-59.393430,RET,PG,0.900,gal. w. dust lane + outer matr'l.
AM 0355-265,59.460840,-26.845750,ERI,PG,1.300,line of 3
AM 0355-463,59.343380,-46.370510,HOR,PG,1.100,dwarf (linear w. condensation)
AM 0355-603,59.197590,-60.423590,RET,PG,1.800,spiral w. long arm + comp'ns.
AM 0355-462,59.373850,-46.212300,HOR,PG,4.500,face-on sp. + diametric comp'ns.
AM 0356-522,59.330930,-52.257250,DOR,PG,0.400,galaxy w. long tail to comp'n.
AM 0356-353,59.553010,-35.447890,ERI,PG,0.700,large compact ("america")
AM 0356-425,59.548250,-42.692980,HOR,PG,0.100,small i/a dbl.
AM 0356-402,59.612370,-40.228210,HOR,PG,0.200,i/a dbl. + fuzz
AM 0356-443,59.583980,-44.466490,HOR,PG,3.600,hi.s.br. elong. gal. + 5 comp'ns.
AM 0356-300,59.698190,-29.895110,ERI,PG,15.700,faint rich cluster
AM 0356-463,59.601130,-46.359920,HOR,PG,0.700,close pair in group of 3 (#1)
AM 0357-463,59.642490,-46.383430,HOR,PG,2.200,close pair in group of 3 (#2)
AM 0357-273,59.774310,-27.375400,ERI,PG,2.500,close group of 3
AM 0357-260,59.807050,-25.893850,ERI,PG,0.400,galaxy w. puff of material
AM 0357-343,59.771690,-34.397130,ERI,PG,10.800,disturbed + diametric comp'ns
AM 0357-442,59.719170,-44.200380,HOR,PG,1.000,close pair (#1)
AM 0357-441,59.731740,-44.188770,HOR,PG,1.000,close pair (#2)
AM 0357-633,59.508760,-63.475010,RET,PG,0.400,i/a quartet (small)
AM 0357-251,59.902280,-25.180910,ERI,PG,4.300,edge-on spiral w. app. comp'ns
AM 0357-432,59.834180,-43.339180,HOR,PG,0.300,small i/a dbl.
AM 0357-460,59.813190,-45.872470,HOR,PG,2.000,dwarf (some resolution) + comp'ns
AM 0357-594,59.651500,-59.580460,RET,PG,4.000,group of 6 (4+2)
AM 0357-401,59.862490,-40.139250,HOR,PG,0.200,i/a dbl. compacts
AM 0357-614,59.638020,-61.547140,RET,PG,0.800,close pair
AM 0357-365,59.923410,-36.707800,ERI,PG,0.900,galaxy w. tails
AM 0358-715,59.414120,-71.756800,HYI,PG,0.300,small i/a dbl.
AM 0358-835,57.949380,-83.830450,MEN,PG,17.600,s(r) + comp'ns. (pec. nucleus)
AM 0358-465,59.987950,-46.791560,HOR,PG,10.300,wide pair (#1)
AM 0358-735,59.420520,-73.697020,HYI,PG,13.000,sp. w. 2 i/a comp'ns (chain of 7)
AM 0358-312,60.148440,-31.205340,ERI,PG,1.000,distant cluster of galaxies
AM 0358-445,60.063030,-44.841840,HOR,PG,0.400,close pair (#1: spiral)
AM 0358-320,60.160390,-32.015400,ERI,PG,0.400,i/a dbl. (one compact)
AM 0358-275,60.192350,-27.797160,ERI,PG,6.700,chain of 4 (group of 5)
AM 0358-623,59.872620,-62.509830,RET,PG,0.700,dwarf/irr. (structure)
AM 0358-520,60.065300,-51.956990,DOR,PG,2.200,group of 5 (4+1)
AM 0359-465,60.182720,-46.854040,HOR,PG,10.300,wide pair (#2)
AM 0359-594,60.032340,-59.635390,RET,PG,0.900,close group (4+2)
AM 0359-783,59.267130,-78.408780,MEN,PG,4.900,pair ( sa + compact w. jet
AM 0359-313,60.321640,-31.472740,ERI,PG,0.400,e + sp. in group of 5 (#1: e)
AM 0359-674,59.882180,-67.645130,HYI,PG,4.000,m82-type + filaments (2 comp'ns.)
AM 0359-623,60.026150,-62.505480,RET,PG,0.300,i/a dbl (one very compact)
AM 0359-314,60.345360,-31.687840,ERI,PG,0.200,compact w. small tail + abs'n.
AM 0359-661,59.968260,-66.168740,RET,PG,1.900,close pair
AM 0359-525,60.229870,-52.829370,RET,PG,6.900,group of 4(sp.w. off-set nucleus)
AM 0359-291,60.476560,-29.095040,ERI,PG,2.200,close group of 4
AM 0400-513,60.353620,-51.423190,DOR,PG,3.100,hi.s.br.+ i/a dbl. + pec. comp'n.
AM 0400-420,60.464520,-41.940150,HOR,PG,1.100,isolated irr. w. stellar nucleus
AM 0400-393,60.503540,-39.461940,ERI,PG,0.400,i/a dbl. (tails)
AM 0400-423,60.634740,-42.510880,HOR,PG,0.500,galaxy w. jet
AM 0400-441,60.622220,-44.077520,HOR,PG,0.600,close pair (#1)
AM 0401-632,60.420840,-63.285510,RET,PG,0.200,compact
AM 0401-301,60.778840,-30.102990,ERI,PG,4.300,arc of 5 galaxies
AM 0401-641,60.428210,-64.097250,RET,PG,3.100,distorted ring/spiral in cluster
AM 0401-361,60.767250,-36.144680,ERI,PG,0.400,galaxy w. i/a comp'n.
AM 0401-440,60.718300,-44.021260,HOR,PG,0.600,close pair (#2)
AM 0401-634,60.528830,-63.667650,RET,PG,0.600,i/a dbl. peculiar spirals
AM 0401-425,60.799570,-42.699910,HOR,PG,0.300,lumpy compact (i/a quartet?)
AM 0401-532,60.776590,-53.315020,RET,PG,9.900,chain of 5
AM 0401-414,60.916450,-41.560390,HOR,PG,0.500,galaxy w. 2 app. comp'ns.
AM 0402-811,59.626890,-81.062730,MEN,PG,4.500,sb(r) + 4 app. comp'ns.
AM 0402-433,60.981380,-43.364030,HOR,PG,5.600,sb w. faint circ. thin arms + i/a
AM 0402-354,61.090750,-35.647710,ERI,PG,6.300,chain of 4 e's (2 compacts)
AM 0402-635,60.775010,-63.788700,RET,PG,0.200,i/a dbl.
AM 0402-440,61.039190,-43.924280,HOR,PG,0.300,close dbl.
AM 0402-631,60.818460,-63.110520,RET,PG,0.400,galaxy w. tail
AM 0402-541,61.007910,-54.104360,DOR,PG,9.900,spiral w. 7 comp'ns.  [a82]
AM 0402-480,61.090990,-47.954580,HOR,PG,2.200,pair (#1: early-type  ringed sp.)
AM 0403-413,61.191480,-41.481560,HOR,PG,8.100,faint cluster
AM 0403-480,61.140660,-47.976450,HOR,PG,2.200,pair (#2: late-type spiral)
AM 0403-435,61.185290,-43.851570,HOR,PG,1.800,i/a quartet in group of 12 (#1)
AM 0403-555,61.073570,-55.774680,DOR,PG,1.300,ring + i/a dbl.
AM 0403-702,60.752670,-70.255660,HYI,PG,0.500,small ring galaxy
AM 0403-440,61.210110,-43.866680,HOR,PG,1.800,i/a quartet in group of 12 (#4)
AM 0403-554,61.105560,-55.556480,DOR,PG,0.100,contact dbl.
AM 0403-431,61.269890,-43.158580,HOR,PG,3.100,line of 3 e's (#1)
AM 0403-465,61.250800,-46.858570,HOR,PG,0.800,galaxy w. jet + tail
AM 0403-604,61.101480,-60.686630,RET,PG,0.400,m51-type
AM 0403-432,61.310290,-43.305430,HOR,PG,3.100,line of 3 e's (#3)
AM 0404-720,60.961690,-71.933370,HYI,PG,0.200,small i/a dbl.
AM 0404-271,61.619050,-27.156530,ERI,PG,0.300,v. small ring / one-armed spiral
AM 0404-670,61.171360,-66.892220,RET,PG,2.200,disturbed single gal. w. comp'n.
AM 0404-624,61.341380,-62.691070,RET,PG,0.400,dwarf
AM 0404-275,61.711130,-27.826930,ERI,PG,0.600,i/a dbl.
AM 0404-684,61.222030,-68.532540,HYI,PG,2.400,close pair (#1)
AM 0404-385,61.651950,-38.785150,ERI,PG,0.600,compact
AM 0404-524,61.531820,-52.671560,DOR,PG,1.100,hi.s.br. nucleus (off-set envel.)
AM 0405-684,61.300670,-68.534540,HYI,PG,2.400,close pair (#2: spiral)
AM 0405-371,61.801140,-37.049090,ERI,PG,0.500,line of 3 (close)
AM 0405-401,61.795850,-40.175780,HOR,PG,0.400,galaxy w. i/a comp'n. w. tail
AM 0405-654,61.516330,-65.598620,RET,PG,3.600,cluster of galaxies
AM 0405-433,61.887280,-43.417890,HOR,PG,3.000,close group of 5 (some i/a) (#1)
AM 0405-552,61.768910,-55.324310,DOR,PG,1.300,irr. dwarf w. resolution
AM 0406-433,61.916270,-43.431350,HOR,PG,3.000,close group of 5 (some i/a) (#2)
AM 0406-750,61.307860,-74.983530,MEN,PG,0.400,3 e's in envelope + comp'ns.
AM 0406-310,62.117670,-31.000370,ERI,PG,1.000,pair of e's  (pks 0406-311)
AM 0406-305,62.139550,-30.815470,ERI,PG,0.600,pair of e's
AM 0406-431,62.076890,-43.107030,HOR,PG,1.300,close pair of spirals
AM 0406-624,61.832310,-62.619830,RET,PG,4.900,group of 3
AM 0407-463,62.214450,-46.472680,HOR,PG,1.300,close pair (#1)
AM 0407-215,62.383650,-21.771420,ERI,PG,3.400,spiral w. app. comp'ns
AM 0407-453,62.251950,-45.529490,HOR,PG,1.100,large compact
AM 0407-485,62.251370,-48.721220,DOR,PG,4.900,edge-on w. diametric comp'ns.
AM 0407-612,62.082530,-61.272520,RET,PG,0.800,v.disturbed spiral + app.comp'n.
AM 0407-605,62.128040,-60.827700,RET,PG,1.000,e w. i/a comp'ns.
AM 0407-553,62.228040,-55.462950,DOR,PG,0.200,compact
AM 0407-560,62.241520,-55.999690,DOR,PG,1.300,close pair
AM 0408-672,62.053810,-67.339360,HYI,PG,0.400,very small tight group
AM 0408-312,62.511440,-31.260400,ERI,PG,1.300,dwarf
AM 0408-625,62.189510,-62.801370,RET,PG,1.000,galaxy w. strong abs'n. in group
AM 0408-842,60.197630,-84.363810,MEN,PG,4.300,galaxy w. lo.s.br. comp'n.
AM 0408-373,62.517670,-37.498840,ERI,PG,0.400,small galaxy w. tails
AM 0408-814,61.121050,-81.684370,MEN,PG,0.200,small i/a dbl.
AM 0408-561,62.472420,-56.119020,DOR,PG,2.200,sb(r) w. i/a dbl. comp'n.
AM 0408-302,62.716570,-30.336280,ERI,PG,1.000,small i/a triplet
AM 0408-740,62.021200,-73.906460,HYI,PG,0.600,spiral w. peculiar arms
AM 0408-430,62.655970,-42.966190,HOR,PG,4.000,close triple (#1)
AM 0409-355,62.732690,-35.828080,ERI,PG,0.900,irr. w. jet
AM 0409-430,62.689480,-42.936330,HOR,PG,4.000,close triple (#2)
AM 0409-474,62.678330,-47.549700,HOR,PG,4.500,peculiar spiral in row of 3 (#1)
AM 0409-594,62.538760,-59.651090,RET,PG,0.900,i/a dbl. in wide group
AM 0409-415,62.764750,-41.831640,HOR,PG,1.200,i/a dbl.
AM 0409-630,62.541730,-63.019570,RET,PG,1.100,i/a triplet
AM 0409-424,62.816430,-42.660210,HOR,PG,0.100,compact w. slight halo
AM 0409-862,59.182810,-86.337360,OCT,PG,0.200,contact i/a dbl.
AM 0409-584,62.667100,-58.661610,RET,PG,0.300,i/a dbl.
AM 0409-751,62.160500,-75.150550,MEN,PG,1.700,line of 3  (pks 0409-75)
AM 0409-460,62.846340,-46.007060,HOR,PG,0.600,hi.s.br. galaxy w. diam. comp'ns.
AM 0409-475,62.863860,-47.708840,HOR,PG,0.300,small i/a dbl.
AM 0409-563,62.762130,-56.485280,RET,PG,1.200,irr. or disturbed spiral w. dust
AM 0410-325,63.013570,-32.867590,ERI,PG,1.300,disturbed sp. w. comp'n. on bent
AM 0410-330,63.021820,-32.879290,ERI,PG,2.000,sp. w. linear arm + comp'ns.(i/a)
AM 0410-560,62.826580,-56.035550,DOR,PG,0.200,dwarf
AM 0410-291,63.115060,-29.057980,ERI,PG,2.200,wide i/a dbl. (#1: m51-type)
AM 0410-422,63.077530,-42.246330,HOR,PG,1.700,i/a dbl. (#1)
AM 0410-511,63.000050,-51.054500,DOR,PG,0.700,compact w. integral comp'n.
AM 0410-481,63.042320,-48.167950,HOR,PG,0.400,i/a dbl.
AM 0410-421,63.103090,-42.169770,HOR,PG,0.800,i/a dbl. (#1)
AM 0410-502,63.046050,-50.256350,DOR,PG,0.600,spiral w. i/a comp'n.
AM 0411-591,62.982770,-59.162990,RET,PG,2.000,pair (one w. jet)
AM 0411-324,63.248510,-32.550270,ERI,PG,1.300,hi.s.br. irr. + peculiar abs'n.
AM 0411-584,63.017400,-58.563120,RET,PG,0.900,irr. comp'n. to sb0
AM 0411-680,62.836170,-67.924450,HYI,PG,2.200,one-armed spiral + 2 app. comp'ns
AM 0411-343,63.286730,-34.428790,ERI,PG,1.100,pec. gal. (sharp edge + condens.)
AM 0411-541,63.141750,-54.191860,DOR,PG,5.200,group of 4
AM 0411-422,63.288990,-42.323920,HOR,PG,0.400,spiral w. close i/a comp'n.
AM 0411-240,63.429500,-24.029290,ERI,PG,1.300,i/a triple
AM 0411-314,63.424580,-31.644350,ERI,PG,1.300,large e/s0 w. linear streamers
AM 0411-575,63.183840,-57.740480,RET,PG,2.500,sb0 w. faint outer ring
AM 0411-372,63.396790,-37.289310,ERI,PG,0.400,condens. + irr. matr'l. one side
AM 0411-254,63.491970,-25.602910,ERI,PG,1.300,one-armed spiral + 2 comp'ns.
AM 0411-320,63.455750,-31.997830,ERI,PG,0.600,large compact
AM 0411-822,61.790320,-82.287560,MEN,PG,0.900,ring around a star
AM 0412-381,63.495180,-38.096410,ERI,PG,0.900,n gal. (strong nucleus + halo)  30
AM 0412-540,63.365370,-53.917820,DOR,PG,0.400,dwarf
AM 0412-612,63.294840,-61.242760,RET,PG,0.500,i/a dbl. (#1)
AM 0412-390,63.551230,-38.990000,ERI,PG,2.500,group of 3
AM 0412-422,63.535160,-42.219980,HOR,PG,0.400,close pair
AM 0412-474,63.488050,-47.636540,HOR,PG,0.400,small m51-type
AM 0412-660,63.234630,-66.009390,RET,PG,0.400,compact ("square")
AM 0412-525,63.486870,-52.813320,DOR,PG,15.700,chain of 9
AM 0412-613,63.422290,-61.524990,RET,PG,2.200,group of 5
AM 0413-521,63.586200,-52.138740,DOR,PG,0.200,i/a dbl.
