Name,RA,Dec,Con,OT,Mag,Other
FGC 880,140.568600,57.580600,UMA,GX,17.49,Sc
FGC 560,94.951050,50.844770,AUR,GX,17.03,Sc
FGC 848,137.522400,44.618050,LYN,GX,16.07,Sb
FGC 924,145.373250,53.195510,UMA,GX,16.09,Sbc
FGC 751,126.265200,32.502590,CNC,GX,16.16,Sc
FGC 917,144.862650,38.429920,LMI,GX,16.34,Sc
FGC 990,150.405900,39.627330,LMI,GX,15.46,Sc
FGC 1469,189.045150,48.821330,CVN,GX,16.37,Sc
FGC 2001,243.111300,38.242820,CRB,GX,16.13,Sc
FGC 2095,254.686350,38.808970,HER,GX,16.00,SBc
FGC 1982,241.038150,42.889290,HER,GX,16.25,SBc
FGC 820,134.751300,39.209760,LYN,GX,15.13,Sd
FGC 988,150.479400,63.892650,UMA,GX,16.89,Scd
FGC 1004,151.173750,55.311370,UMA,GX,15.97,Sd
FGC 2091,254.345250,38.672550,HER,GX,16.26,Scd
FGC 784,130.687200,35.757610,LYN,GX,16.87,Sc
FGC 818,134.782500,53.632470,UMA,GX,15.78,Sc
FGC 1309,177.047250,54.991810,UMA,GX,15.43,Sc
FGC 1497,191.752650,32.651600,CVN,GX,16.77,Scd
FGC 1543,195.732300,55.694550,UMA,GX,16.89,Sd
FGC 1775,219.147900,49.417730,BOO,GX,17.42,Sm
FGC 907,143.305350,36.105770,LMI,GX,16.78,Sc
FGC 675,118.438800,39.782700,LYN,GX,16.98,Scd
FGC 689,119.366700,35.720520,LYN,GX,16.86,SBcd
FGC 683,118.752300,36.463260,LYN,GX,17.21,Sc
FGC 706,121.146300,35.997750,LYN,GX,17.09,Scd
FGC 697,120.099300,42.193780,LYN,GX,15.37,Scd
FGC 1291,175.609500,51.598000,UMA,GX,14.21,Sc
FGC 1295,175.762200,40.827490,UMA,GX,15.75,Scd
FGC 1315,177.527550,51.855290,UMA,GX,15.58,Sc
FGC 1372,182.175600,36.802660,CVN,GX,14.42,SBm
FGC 1375,182.445450,62.268510,UMA,GX,15.27,Sc
FGC 1398,184.175550,46.078850,CVN,GX,15.52,Scd
FGC 1472,189.094350,40.005310,CVN,GX,14.75,Sc
FGC 1657,205.321950,33.772610,CVN,GX,15.57,Sc
FGC 1651,204.870450,46.015450,CVN,GX,16.17,Scd
FGC 1709,210.834300,60.990200,UMA,GX,15.35,Sc
FGC 1788,219.746550,51.120680,BOO,GX,15.21,Sb
FGC 6,1.724100,41.740500,AND,GX,16.84,Sc
FGC 183,25.116600,34.625280,TRI,GX,14.93,Sc
FGC 223,29.928450,32.081790,TRI,GX,16.35,Sd
FGC 235,31.231350,43.155010,AND,GX,15.92,Sc
FGC 279,35.443500,33.020820,TRI,GX,15.16,Sc
FGC 355,43.609200,42.650130,PER,GX,15.70,Sd
FGC 404,49.379250,38.026270,PER,GX,16.60,Sc
FGC 454,57.136050,35.150120,PER,GX,16.24,Sbc
FGC 461,59.979750,32.612560,PER,GX,16.65,Sc
FGC 463,60.203700,35.013880,PER,GX,15.23,Sc
FGC 493,69.579750,72.281450,CAM,GX,16.47,Sc
FGC 539,84.904650,77.312500,CAM,GX,15.01,Sc
FGC 537,83.560200,70.191390,CAM,GX,16.25,Sc
FGC 558,94.426950,78.821800,CAM,GX,16.26,Sd
FGC 569,98.156550,71.560850,CAM,GX,15.23,Sc
FGC 585,102.224550,66.261340,CAM,GX,15.26,Sbc
FGC 609,108.781950,48.748960,LYN,GX,16.52,Sc
FGC 610,108.745950,34.814340,GEM,GX,16.73,Sc
FGC 637,114.270000,64.552930,CAM,GX,16.05,Sc
FGC 640,114.196200,55.040930,LYN,GX,15.64,Sc
FGC 654,116.200500,58.978690,LYN,GX,17.24,Sd
FGC 678,121.102950,84.641390,CAM,GX,15.08,Sbc
FGC 693,120.035550,56.365610,LYN,GX,15.55,Sc
FGC 757,127.462350,73.856390,CAM,GX,15.67,Sc
FGC 931,146.732550,79.810690,DRA,GX,15.47,Sc
FGC 1363,181.483650,77.505140,CAM,GX,15.09,Sb
FGC 1985,241.015800,63.712930,DRA,GX,16.14,Scd
FGC 2170,268.929750,34.586510,HER,GX,15.64,Sbc
FGC 253A,272.358900,38.794350,HER,GX,15.49,Sb
FGC 2195,273.692100,56.498310,DRA,GX,16.29,Sbc
FGC 2205,277.239450,51.651020,DRA,GX,15.57,Sc
FGC 2206,277.426500,30.437890,LYR,GX,15.72,Sc
FGC 2224,279.874500,73.825810,DRA,GX,16.38,Sc
FGC 2221,280.208100,38.004700,LYR,GX,15.92,Sc
FGC 2211,278.415000,32.139620,LYR,GX,16.30,Sc
FGC 2230,283.100400,73.192020,DRA,GX,15.65,Sc
FGC 2241,288.942450,43.440750,LYR,GX,15.67,Sc
FGC 2248,290.958600,34.794980,LYR,GX,15.79,Scd
FGC 2255,292.484550,72.112890,DRA,GX,14.88,Sc
FGC 2281,309.057450,63.739830,CEP,GX,16.52,Sc
FGC 2283,309.934200,63.598270,CEP,GX,16.47,Sc
FGC 2346,327.859350,34.132380,PEG,GX,16.73,Sc
FGC 2380,333.893400,33.629870,PEG,GX,15.72,Sd
FGC 2385,335.221200,33.295300,PEG,GX,14.84,Sbc
FGC 2411,340.708050,32.993600,PEG,GX,15.63,Sbc
FGC 2432,343.930350,31.771490,PEG,GX,16.10,Sc
FGC 2465,347.959650,31.021200,PEG,GX,15.84,Sc
FGC 2518,353.931600,32.385190,PEG,GX,15.69,Sc
FGC 2507,353.010450,32.422440,PEG,GX,15.39,Sc
FGC 2545,357.837000,49.078340,CAS,GX,15.69,Sc
FGC 167,21.906450,51.148040,CAS,GX,17.45,Sc
FGC 559,95.169000,67.493350,CAM,GX,17.53,Sd
FGC 613,109.155300,32.956720,GEM,GX,17.17,Sc
FGC 250,32.390250,33.677900,TRI,GX,17.12,Sc
FGC 252,32.579550,36.520430,TRI,GX,17.09,Sc
FGC 2231,284.504850,42.223890,LYR,GX,16.89,Sc
FGC 2253,292.693800,53.888950,CYG,GX,15.81,Sc
FGC 2394,338.280450,72.478970,CEP,GX,16.38,Sd
FGC 2406,339.906600,33.579720,PEG,GX,16.96,Sc
FGC 2260,293.980050,64.072080,DRA,GX,16.70,Sc
FGC 2420,341.809650,75.755280,CEP,GX,16.57,Sd
FGC 2457,346.445700,38.647150,AND,GX,16.68,Sc
FGC 2475,348.544050,34.301470,PEG,GX,17.74,Scd
FGC 663,117.215250,36.390450,LYN,GX,16.38,Sc
FGC 364,44.697450,75.744530,CAS,GX,15.45,Sd
FGC 1751,216.337650,39.539490,BOO,GX,14.12,Scd
FGC 39,5.782800,35.147130,AND,GX,17.45,Sc
FGC 136,18.302100,34.965830,AND,GX,16.93,Sc
FGC 305,37.722300,43.349910,AND,GX,16.35,Sc
FGC 119,15.953250,31.197820,PSC,GX,16.24,Sc
FGC 337,40.933950,32.495720,TRI,GX,15.66,Sc
FGC 498,71.648850,70.120740,CAM,GX,16.20,Sc
FGC 87A,109.568250,30.704800,GEM,GX,15.91,Sd
FGC 1613,201.057150,70.531670,UMI,GX,16.40,Sc
FGC 2104,256.234800,43.241600,HER,GX,16.92,Scd
FGC 2155,266.509350,59.323250,DRA,GX,16.07,Sb
FGC 2168,268.403250,58.350200,DRA,GX,16.31,Scd
FGC 2424,342.347400,40.232690,LAC,GX,15.92,Sbc
FGC 1772,218.864700,32.148290,BOO,GX,15.91,SBc
FGC 746,126.061500,34.327670,LYN,GX,16.90,Sc
FGC 23,3.450000,43.319560,AND,GX,16.95,Sd
FGC 57,7.818750,30.329690,AND,GX,17.61,Sc
FGC 614,109.173300,30.264440,GEM,GX,16.86,Scd
FGC 705,121.067400,43.639130,LYN,GX,17.63,Sd
FGC 644,114.635550,63.934380,CAM,GX,17.03,Sc
FGC 194,27.092550,33.845000,TRI,GX,16.91,Sc
FGC 1021,152.494050,71.872160,UMA,GX,16.74,Sc
FGC 1145,163.001700,45.531760,UMA,GX,16.55,Sc
FGC 1227,169.808400,61.523910,UMA,GX,17.06,Scd
FGC 798,132.495900,35.133840,LYN,GX,17.61,Sc
FGC 1524,193.946400,59.364430,UMA,GX,16.60,Sc
FGC 1607,200.810400,44.432760,CVN,GX,17.40,Scd
FGC 1343,179.691150,41.392810,UMA,GX,17.06,SBc
FGC 1450,187.984350,52.579160,UMA,GX,17.16,Sc
FGC 1922,233.653050,43.039330,BOO,GX,16.78,Sc
FGC 1904,231.933900,43.068950,BOO,GX,17.16,Scd
FGC 1865,228.488100,37.338610,BOO,GX,17.08,Sd
FGC 1955,237.146700,42.696390,BOO,GX,17.06,Sc
FGC 1963,237.786750,52.681180,DRA,GX,17.68,Scd
FGC 2032,246.084300,40.864980,HER,GX,17.42,Sc
FGC 1959,237.343200,33.642460,CRB,GX,17.57,Sc
FGC 2034,245.973750,69.082140,DRA,GX,16.64,Sc
FGC 2012,243.426300,69.200860,DRA,GX,16.81,Sc
FGC 2089,252.957750,78.753490,UMI,GX,17.43,Sc
FGC 1856,226.547250,48.630540,BOO,GX,16.37,Sc
FGC 572,98.732850,65.836090,CAM,GX,17.15,Sd
FGC 601,107.844000,71.836390,CAM,GX,13.68,Scd
FGC 791,132.346200,75.292360,CAM,GX,16.23,Sc
FGC 482,66.056850,30.915390,TAU,GX,16.96,Sc
FGC 89,11.784450,30.340920,AND,GX,14.87,Sc
FGC 108,13.674600,36.764910,AND,GX,15.99,Sc
FGC 195,27.381600,32.588890,TRI,GX,13.10,Sd
FGC 1178,165.166800,61.320930,UMA,GX,15.50,Sc
FGC 1233,170.529600,69.633750,UMA,GX,14.57,Sc
FGC 1264,172.931400,77.258360,DRA,GX,17.03,Sc
FGC 1383,183.164550,34.689500,CVN,GX,15.80,SBc
FGC 1527,194.361300,41.473610,CVN,GX,16.40,Sc
FGC 1798,218.423100,85.291460,UMI,GX,16.81,Sd
FGC 1990,241.736850,62.537220,DRA,GX,16.61,Sc
FGC 2030,245.460300,67.293080,DRA,GX,16.15,Sc
FGC 2053,249.334650,62.741410,DRA,GX,16.21,Sc
FGC 2110,256.855350,30.224550,HER,GX,15.44,SABb
FGC 2147,262.266900,74.257830,DRA,GX,15.80,Sd
FGC 2174,270.017400,44.527290,HER,GX,15.88,Sc
FGC 2216,278.285700,75.401110,DRA,GX,16.50,Sd
FGC 2250,290.962350,55.987620,DRA,GX,14.99,Sc
FGC 2267,305.474100,52.408940,CYG,GX,16.13,Sc
FGC 2355,329.429700,38.935080,CYG,GX,16.66,Scd
FGC 2378,333.693000,42.181090,LAC,GX,15.65,Sb
FGC 1055,155.294400,35.657920,LMI,GX,16.45,Sc
FGC 110,14.257800,30.483330,PSC,GX,16.59,Sc
FGC 255,32.859900,40.759180,AND,GX,16.77,Sc
FGC 335,40.725000,47.257640,PER,GX,17.50,Sc
FGC 547,89.405850,78.770000,CAM,GX,17.08,Sd
FGC 573,98.731800,59.775860,LYN,GX,17.17,Sc
FGC 723,122.805300,39.638300,LYN,GX,17.15,SBc
FGC 750,126.461850,61.125570,UMA,GX,16.45,Sc
FGC 754,126.350100,30.273130,CNC,GX,17.16,Sc
FGC 886,140.938200,38.756220,LMI,GX,17.43,Sc
FGC 984,150.430800,76.958610,DRA,GX,17.54,Scd
FGC 1229,169.980450,61.565560,UMA,GX,18.01,Sc
FGC 1194,166.619250,67.490160,UMA,GX,16.73,Sc
FGC 712,121.678800,47.312120,LYN,GX,17.73,Sc
FGC 1357,181.167450,76.218110,DRA,GX,16.67,Sc
FGC 1501,191.838000,72.213860,DRA,GX,16.56,Scd
FGC 1604,200.488950,35.637790,CVN,GX,17.22,Scd
FGC 1781,219.445500,30.978650,BOO,GX,17.91,Sc
FGC 1830,222.514650,83.304030,UMI,GX,17.00,Scd
FGC 1874,228.883800,49.620520,BOO,GX,17.51,Scd
FGC 1809,220.930050,79.767780,UMI,GX,16.60,Scd
FGC 1923,233.767800,43.140440,BOO,GX,17.01,Sc
FGC 2047,248.639400,43.921990,HER,GX,17.27,Sc
FGC 1244,171.230550,56.294690,UMA,GX,17.70,Sc
FGC 1284,174.519900,79.384800,CAM,GX,16.74,Sc
FGC 2223,280.477200,49.913430,DRA,GX,16.75,Sc
FGC 2274,307.427250,70.817240,DRA,GX,17.83,Sc
FGC 2236,285.747300,73.709240,DRA,GX,16.36,Sc
FGC 2101,255.698700,44.792140,HER,GX,17.70,Sd
FGC 22A,27.600150,32.482710,TRI,GX,16.68,
FGC 248,32.298300,37.211020,TRI,GX,16.35,Sd
FGC 35A,34.258950,30.943500,TRI,GX,15.86,SABb
FGC 329,40.479300,32.088170,TRI,GX,16.68,Sc
FGC 419,51.234750,38.943080,PER,GX,16.82,Sc
FGC 430,52.195350,36.554330,PER,GX,15.93,Sbc
FGC 81A,80.317950,76.355710,CAM,GX,15.50,Sb
FGC 552,92.683200,67.252410,CAM,GX,16.83,Scd
FGC 566,96.606600,48.692500,AUR,GX,16.46,Sc
FGC 581,100.366050,40.181730,AUR,GX,16.56,Sc
FGC 597,106.847850,71.192500,CAM,GX,16.62,Sc
FGC 608,108.974100,67.983830,CAM,GX,15.15,Sc
FGC 633,112.433100,33.690060,GEM,GX,15.30,Sd
FGC 665,117.692850,54.362220,LYN,GX,14.79,Sc
FGC 708,121.912350,74.584630,CAM,GX,16.21,Sc
FGC 825,135.230100,31.993130,CNC,GX,16.36,Sc
FGC 806,133.582650,54.457790,UMA,GX,16.47,Sc
FGC 890,141.427800,34.856640,LMI,GX,16.81,Sd
FGC 923,145.222650,31.745010,LEO,GX,16.67,Scd
FGC 993,150.449550,36.498730,LMI,GX,16.16,Sc
FGC 1002,151.160700,60.466190,UMA,GX,17.07,SBc
FGC 1376,182.455650,77.742490,CAM,GX,16.16,Sc
FGC 2052,248.935500,68.428380,DRA,GX,15.64,Sbc
FGC 2071,251.651700,69.345480,DRA,GX,16.86,Sc
FGC 2553,358.336650,86.027740,CEP,GX,17.30,Sc
FGC 1411,184.827150,43.236800,CVN,GX,16.31,Sc
FGC 1824,223.320000,49.195030,BOO,GX,17.03,Sc
FGC 1909,232.540050,49.024790,BOO,GX,17.12,Scd
FGC 1966,238.420200,45.407200,HER,GX,17.19,Scd
FGC 2115,257.953500,47.660080,HER,GX,16.89,Sc
FGC 31A,32.795400,37.822170,AND,GX,16.61,Sc
FGC 2080,251.652150,82.178960,UMI,GX,17.30,Scd
FGC 437,54.582450,41.292650,PER,GX,15.94,Sc
FGC 662,117.146100,30.154290,GEM,GX,15.90,SBc
FGC 497,71.556900,76.418370,CAM,GX,14.86,Sbc
FGC 638,114.549600,70.852140,CAM,GX,16.73,Sc
FGC 1017,152.041950,53.083470,UMA,GX,13.19,SBc
FGC 677,118.585050,32.774630,GEM,GX,16.70,Sc
FGC 950,147.237600,33.043320,LMI,GX,16.88,Sc
FGC 2122,258.780150,58.240470,DRA,GX,16.59,Sc
FGC 670,118.271850,55.240000,LYN,GX,15.28,Sc
FGC 103A,131.031600,30.119070,CNC,GX,14.50,SBab
FGC 125,17.251350,33.522370,PSC,GX,16.70,Sc
FGC 1225,169.620000,33.292500,UMA,GX,16.95,Scd
FGC 671,118.238250,40.173950,LYN,GX,16.60,SABc
FGC 704,120.908400,43.343050,LYN,GX,16.29,Scd
FGC 738,124.503900,59.141610,LYN,GX,16.91,Sc
FGC 747,126.187050,46.907210,LYN,GX,16.02,Sc
FGC 776,129.745500,36.189080,LYN,GX,16.92,Sc
FGC 813,133.804950,52.040100,UMA,GX,17.03,SBc
FGC 833,136.357350,45.773380,LYN,GX,16.61,Sc
FGC 852,138.068850,51.617390,UMA,GX,16.40,Sc
FGC 867,139.512450,54.191480,UMA,GX,16.59,Sc
FGC 869,139.630350,49.545430,UMA,GX,16.33,Sc
FGC 874,140.007750,33.101960,LYN,GX,16.04,Sbc
FGC 893,142.033650,55.483580,UMA,GX,16.70,Sc
FGC 892,142.047600,64.934260,UMA,GX,16.26,Sc
FGC 911,143.978850,48.146810,UMA,GX,16.13,Sbc
FGC 928,145.459200,33.511520,LMI,GX,16.36,Sc
FGC 926,145.510800,48.092490,UMA,GX,17.36,Scd
FGC 1030,153.101400,59.660560,UMA,GX,16.58,Sc
FGC 1028,153.049950,62.097110,UMA,GX,17.33,Sc
FGC 1045,154.412700,64.391590,UMA,GX,16.81,Sc
FGC 1050,154.776150,34.655070,LMI,GX,17.19,Scd
FGC 1081,157.651050,60.007920,UMA,GX,16.62,Sbc
FGC 1106,159.424500,46.042460,UMA,GX,16.47,Sc
FGC 1121,160.369500,50.812140,UMA,GX,16.70,Sc
FGC 1132,161.738250,59.914170,UMA,GX,15.72,SBcd
FGC 1152,163.545600,44.624300,UMA,GX,16.01,Sc
FGC 1180,165.147900,35.631080,UMA,GX,16.34,SBbc
FGC 143A,165.914550,31.858170,LMI,GX,16.32,Sb
FGC 1211,168.483900,65.177690,UMA,GX,15.89,Sc
FGC 1250,171.828900,38.664310,UMA,GX,15.88,SBc
FGC 1268,173.194500,52.940900,UMA,GX,16.16,SBbc
FGC 1269,173.305650,50.302330,UMA,GX,15.50,Sc
FGC 1281,173.902200,43.477040,UMA,GX,16.37,Sc
FGC 1290,175.574550,30.230440,UMA,GX,15.52,Sc
FGC 1310,177.149250,43.721730,UMA,GX,16.28,SBc
FGC 1318,177.575550,35.254120,UMA,GX,16.31,Sc
FGC 1320,177.852000,32.561630,UMA,GX,16.14,SBc
FGC 1331,178.829100,67.402560,DRA,GX,16.87,Sc
FGC 1374,182.368050,66.175510,DRA,GX,16.85,SBc
FGC 165A,183.677850,35.549850,CVN,GX,16.64,Sc
FGC 1392,183.883950,51.913150,CVN,GX,16.47,Sc
FGC 1401,184.316550,49.496920,CVN,GX,16.94,Sc
FGC 1431,186.394950,45.431640,CVN,GX,16.16,Sc
FGC 1439,187.150950,31.481890,CVN,GX,16.36,Sc
FGC 1443,187.284300,57.914770,UMA,GX,15.87,Sc
FGC 1451,188.008650,46.346940,CVN,GX,16.14,Sc
FGC 1456,188.185650,65.265580,DRA,GX,16.92,Sbc
FGC 1462,188.680950,46.957920,CVN,GX,16.36,Sc
FGC 1490,190.709250,31.890200,CVN,GX,16.46,Sc
FGC 1533,194.885400,42.758990,CVN,GX,16.97,Sc
FGC 1562,196.851600,32.862770,CVN,GX,15.85,Sc
FGC 1575,197.962800,40.895050,CVN,GX,16.83,Sc
FGC 1593,199.643550,47.132270,CVN,GX,16.79,Sc
FGC 1634,203.311350,45.837340,CVN,GX,16.84,Scd
FGC 1639,203.518950,52.702200,UMA,GX,15.55,Sb
FGC 1668,206.619750,50.493410,UMA,GX,16.90,Sc
FGC 1695,209.950350,40.381610,CVN,GX,15.32,Sc
FGC 1718,212.529450,46.439620,BOO,GX,16.28,Sc
FGC 1722,212.649600,59.358020,UMA,GX,15.61,Sc
FGC 1746,215.681100,34.253490,BOO,GX,16.63,Sc
FGC 1770,218.439300,44.082180,BOO,GX,16.89,Sc
FGC 1779,219.306750,43.695540,BOO,GX,15.08,Sc
FGC 1800,220.632900,42.475800,BOO,GX,16.96,Sc
FGC 1802,221.245050,40.875530,BOO,GX,16.38,Sc
FGC 1826,223.815900,48.365640,BOO,GX,16.11,Sc
